ward_id,metro,registered,valid,spoilt,n_vd,turnout,spoilt_rate,winner,winner_share,margin,enp,share_ANC,share_DA,share_EFF,share_ActionSA,tent_share,deprivation_score,pred_turnout,ward_gap_pp,risk_tier,forecast_2026,forecast_lo,forecast_hi,ward_num,top_vds
79900061,Tshwane,16861,7852,82,8,0.4706,0.0103,ANC,0.4663,0.1738,3.1403,0.4663,0.1007,0.0479,0.2924,0.2358,0.95,0.3838,8.6783,Low risk,0.4476,0.3956,0.4996,61,"[{'VotingDistrict': 32980248, 'station': 'LAERSKOOL ERASMIA', 'station_type': 'School', 'registered': 2951, 'turnout': 0.5465943747882074, 'tent': 0}, {'VotingDistrict': 32980259, 'station': 'JACARANDA PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1965, 'turnout': 0.4926208651399491, 'tent': 0}, {'VotingDistrict': 32980260, 'station': 'LAUDIUM COMMUNITY HALL', 'station_type': 'Hall/Centre', 'registered': 1774, 'turnout': 0.48928974069898534, 'tent': 0}]"
79900062,Tshwane,11697,5252,61,6,0.4542,0.0115,ANC,0.5809,0.3787,2.5029,0.5809,0.0331,0.1365,0.2022,0.0,0.6745,0.4049,4.9346,Low risk,0.4488,0.3968,0.5008,62,"[{'VotingDistrict': 32950683, 'station': 'KGABO PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1217, 'turnout': 0.5472473294987674, 'tent': 0}, {'VotingDistrict': 32950739, 'station': 'SEAPARANKWE PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2209, 'turnout': 0.43186962426437303, 'tent': 0}, {'VotingDistrict': 32950762, 'station': 'MATSEKE PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2218, 'turnout': 0.4616771866546438, 'tent': 0}]"
79900063,Tshwane,13473,5078,52,6,0.3808,0.0101,ANC,0.6014,0.4145,2.4218,0.6014,0.0388,0.1869,0.1178,0.0,0.7092,0.4075,-2.673,Medium risk,0.3663,0.3143,0.4183,63,"[{'VotingDistrict': 32950649, 'station': 'THOHO YANDOU PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1993, 'turnout': 0.42900150526843955, 'tent': 0}, {'VotingDistrict': 32950650, 'station': 'ESIKHISINI COMBINED SCHOOL', 'station_type': 'School', 'registered': 1338, 'turnout': 0.4147982062780269, 'tent': 0}, {'VotingDistrict': 32950672, 'station': 'MAKGATHO PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2272, 'turnout': 0.3996478873239437, 'tent': 0}]"
79900064,Tshwane,12398,7199,36,6,0.5836,0.005,DA,0.5331,0.4144,3.0127,0.1104,0.5331,0.0908,0.1188,0.135,0.7987,0.4849,9.868,Low risk,0.5628,0.5108,0.6148,64,"[{'VotingDistrict': 32980103, 'station': 'AFM ROOIHUISKRAAL COMMUNITY CHURCH', 'station_type': 'Church', 'registered': 3309, 'turnout': 0.567240858265337, 'tent': 0}, {'VotingDistrict': 32980170, 'station': 'LAERSKOOL UITSIG', 'station_type': 'School', 'registered': 3754, 'turnout': 0.5151838039424613, 'tent': 0}, {'VotingDistrict': 32980204, 'station': 'HOËRSKOOL UITSIG', 'station_type': 'Other', 'registered': 2916, 'turnout': 0.5610425240054869, 'tent': 0}]"
79900065,Tshwane,17238,9389,94,5,0.5501,0.0099,DA,0.6835,0.5711,2.0264,0.0685,0.6835,0.0269,0.0905,0.3383,0.95,0.5202,2.9913,Low risk,0.5501,0.4981,0.6021,65,"[{'VotingDistrict': 32980035, 'station': 'IRENE PRIMARY SCHOOL', 'station_type': 'School', 'registered': 5751, 'turnout': 0.5885932881238045, 'tent': 0}, {'VotingDistrict': 32980091, 'station': 'LAERSKOOL ROOIHUISKRAAL', 'station_type': 'School', 'registered': 3588, 'turnout': 0.5303790412486065, 'tent': 0}, {'VotingDistrict': 32980383, 'station': 'TENT - CENTURION TESTING GROUND', 'station_type': 'Tent', 'registered': 5832, 'turnout': 0.4929698216735254, 'tent': 1}]"
79900066,Tshwane,16113,8835,56,5,0.5518,0.0063,DA,0.7705,0.6454,1.6331,0.044,0.7705,0.0121,0.0289,0.0192,0.4194,0.567,-1.5242,Medium risk,0.5476,0.4956,0.5996,66,"[{'VotingDistrict': 32950267, 'station': 'VHALLIESPARK PRIMARY SCHOOL', 'station_type': 'School', 'registered': 3941, 'turnout': 0.5643237756914489, 'tent': 0}, {'VotingDistrict': 32951943, 'station': 'LAERSKOOL SWARTKOP', 'station_type': 'School', 'registered': 3345, 'turnout': 0.5997010463378176, 'tent': 0}, {'VotingDistrict': 32980147, 'station': 'ALPHA CENTURION RUNNER CLUB', 'station_type': 'Other', 'registered': 4152, 'turnout': 0.47928709055876684, 'tent': 0}]"
79900067,Tshwane,11633,4681,96,8,0.4106,0.0201,ANC,0.6484,0.5307,2.1997,0.6484,0.1109,0.1177,0.0852,0.0536,0.8347,0.4201,-0.9461,Medium risk,0.4105,0.3585,0.4625,67,"[{'VotingDistrict': 32951314, 'station': '12 APOSTOLIC CHURCH', 'station_type': 'Church', 'registered': 1326, 'turnout': 0.3650075414781297, 'tent': 0}, {'VotingDistrict': 32951325, 'station': 'EMTHUNZINI PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1917, 'turnout': 0.3813249869587898, 'tent': 0}, {'VotingDistrict': 32951370, 'station': 'SALVATION ARMY CHURCH', 'station_type': 'Church', 'registered': 1372, 'turnout': 0.39067055393586003, 'tent': 0}]"
79900068,Tshwane,12009,5024,77,6,0.4248,0.0151,ANC,0.6977,0.5681,1.9423,0.6977,0.032,0.1296,0.0973,0.0,0.7055,0.4165,0.826,Low risk,0.4316,0.3796,0.4836,68,"[{'VotingDistrict': 32950627, 'station': 'MASIZANE PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2687, 'turnout': 0.4160774097506513, 'tent': 0}, {'VotingDistrict': 32950638, 'station': 'EDWARD PHATUDI HIGH SCHOOL', 'station_type': 'School', 'registered': 3857, 'turnout': 0.39849624060150374, 'tent': 0}, {'VotingDistrict': 32950661, 'station': 'KINGDOM LIFE CHILDREN CENTRE', 'station_type': 'Hall/Centre', 'registered': 1359, 'turnout': 0.4179543782192789, 'tent': 0}]"
79900069,Tshwane,16486,10274,35,4,0.6253,0.0034,DA,0.7819,0.6384,1.5785,0.015,0.7819,0.0078,0.0343,0.0,0.3254,0.5725,5.2789,Low risk,0.6069,0.5549,0.6589,69,"[{'VotingDistrict': 32980169, 'station': 'KIEPERSOL COMMUNITY HALL ELDORAIGNE', 'station_type': 'Hall/Centre', 'registered': 4005, 'turnout': 0.6491885143570537, 'tent': 0}, {'VotingDistrict': 32980181, 'station': 'NG WIERDA PARK', 'station_type': 'Other', 'registered': 4348, 'turnout': 0.6658233670653174, 'tent': 0}, {'VotingDistrict': 32980215, 'station': 'LAERSKOOL BAKENKOP', 'station_type': 'School', 'registered': 5867, 'turnout': 0.5355377535367308, 'tent': 0}]"
79900070,Tshwane,16659,9161,94,5,0.5556,0.0102,DA,0.6302,0.4896,2.3095,0.106,0.6302,0.0312,0.0581,0.0,0.4084,0.5253,3.0298,Low risk,0.5491,0.4971,0.6011,70,"[{'VotingDistrict': 32980192, 'station': 'LAERSKOOL WIERDAPARK', 'station_type': 'School', 'registered': 4726, 'turnout': 0.5666525603046975, 'tent': 0}, {'VotingDistrict': 32980226, 'station': 'ZWARTKOP LAPA', 'station_type': 'Other', 'registered': 3392, 'turnout': 0.6002358490566038, 'tent': 0}, {'VotingDistrict': 32980338, 'station': 'MADIBA CAFE', 'station_type': 'Other', 'registered': 2958, 'turnout': 0.3191345503718729, 'tent': 0}]"
79900071,Tshwane,14194,4328,68,4,0.3097,0.0155,ANC,0.637,0.4106,2.1617,0.637,0.033,0.2264,0.0437,0.1817,0.95,0.3969,-8.7166,High risk,0.2958,0.2438,0.3478,71,"[{'VotingDistrict': 32951763, 'station': 'TENT - OPEN-SPACE NEXT TO DR MABE', 'station_type': 'Tent', 'registered': 2579, 'turnout': 0.27762698720434276, 'tent': 1}, {'VotingDistrict': 32951774, 'station': 'MODIRWADI DAY CARE', 'station_type': 'Other', 'registered': 2231, 'turnout': 0.30524428507395784, 'tent': 0}, {'VotingDistrict': 32951785, 'station': 'SITHOLE COMMUNITY HALL', 'station_type': 'Hall/Centre', 'registered': 4201, 'turnout': 0.30897405379671505, 'tent': 0}]"
79900072,Tshwane,12951,5153,36,5,0.4007,0.0069,ANC,0.5903,0.3877,2.4407,0.5903,0.0272,0.2026,0.1366,0.0,0.7015,0.4051,-0.4414,Medium risk,0.3935,0.3415,0.4455,72,"[{'VotingDistrict': 32950694, 'station': ""N'WA MHINGA PRIMARY SCHOOL"", 'station_type': 'School', 'registered': 2100, 'turnout': 0.4576190476190476, 'tent': 0}, {'VotingDistrict': 32950706, 'station': 'MAKGWARANENG PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2577, 'turnout': 0.4346138921226232, 'tent': 0}, {'VotingDistrict': 32950717, 'station': 'PATOGENG PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2255, 'turnout': 0.4008869179600887, 'tent': 0}]"
79900073,Tshwane,15491,6063,144,10,0.4007,0.0232,ANC,0.4666,0.3117,3.5604,0.4666,0.0551,0.1494,0.0693,0.0,0.6759,0.391,0.9708,Low risk,0.3867,0.3347,0.4387,73,"[{'VotingDistrict': 33170048, 'station': 'PHARANANI MULTIPURPOSE CENTRE', 'station_type': 'Hall/Centre', 'registered': 3025, 'turnout': 0.3563636363636364, 'tent': 0}, {'VotingDistrict': 33170127, 'station': 'ST CAMILLIS SKOOL', 'station_type': 'Other', 'registered': 1198, 'turnout': 0.43823038397328884, 'tent': 0}, {'VotingDistrict': 33170150, 'station': 'DITEBOGO DAY CARE CENTER', 'station_type': 'Hall/Centre', 'registered': 1945, 'turnout': 0.4287917737789203, 'tent': 0}]"
79900074,Tshwane,12010,4950,102,8,0.4206,0.0202,ANC,0.5747,0.4216,2.6988,0.5747,0.0543,0.1531,0.0907,0.0,0.6833,0.406,1.4637,Low risk,0.4095,0.3575,0.4615,74,"[{'VotingDistrict': 86661210, 'station': 'MAROKOLONG PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1793, 'turnout': 0.39263803680981596, 'tent': 0}, {'VotingDistrict': 86720025, 'station': 'GLORY CHRISTIAN CHURCH', 'station_type': 'Church', 'registered': 1191, 'turnout': 0.4105793450881612, 'tent': 0}, {'VotingDistrict': 86720081, 'station': 'RENEILWE PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1791, 'turnout': 0.3562255723059743, 'tent': 0}]"
79900075,Tshwane,13823,5483,93,9,0.4034,0.0167,ANC,0.5532,0.3817,2.7293,0.5532,0.0553,0.1714,0.1556,0.0,0.6876,0.4052,-0.1845,Medium risk,0.4002,0.3482,0.4522,75,"[{'VotingDistrict': 86720014, 'station': 'MADISONG SECONDARY SCHOOL', 'station_type': 'School', 'registered': 2010, 'turnout': 0.4134328358208955, 'tent': 0}, {'VotingDistrict': 86720036, 'station': 'LEBONENG PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1237, 'turnout': 0.3726758286176233, 'tent': 0}, {'VotingDistrict': 86720047, 'station': 'PHL MORAKA HIGH SCHOOL', 'station_type': 'School', 'registered': 2038, 'turnout': 0.4519136408243376, 'tent': 0}]"
79900076,Tshwane,12091,4817,118,10,0.4082,0.0239,ANC,0.6612,0.5456,2.1421,0.6612,0.0743,0.1156,0.0498,0.1222,0.95,0.4112,-0.3008,Medium risk,0.3836,0.3316,0.4356,76,"[{'VotingDistrict': 86661052, 'station': 'MABUATLOU PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1858, 'turnout': 0.38751345532831, 'tent': 0}, {'VotingDistrict': 86661119, 'station': 'LETHABONG LA RONA DAY CARE CENTRE', 'station_type': 'Hall/Centre', 'registered': 1961, 'turnout': 0.37939826619071904, 'tent': 0}, {'VotingDistrict': 86661704, 'station': 'KEKANA PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1098, 'turnout': 0.4435336976320583, 'tent': 0}]"
79900077,Tshwane,22916,8662,129,6,0.3836,0.0147,ANC,0.3854,0.1617,3.9047,0.3854,0.1324,0.2236,0.1976,0.4374,0.95,0.3632,2.0446,Low risk,0.4035,0.3515,0.4555,77,"[{'VotingDistrict': 32980114, 'station': 'OREFILE PRIMARY SCHOOL', 'station_type': 'School', 'registered': 6651, 'turnout': 0.3118328070966772, 'tent': 0}, {'VotingDistrict': 32980394, 'station': 'SESHEGONG SECONDARY SCHOOL', 'station_type': 'School', 'registered': 6241, 'turnout': 0.26630347700688994, 'tent': 0}, {'VotingDistrict': 32980428, 'station': 'TENT - CNR. ROOIHUISKRAAL & RIETSPRUIT ROAD', 'station_type': 'Tent', 'registered': 2948, 'turnout': 0.5312075983717774, 'tent': 1}]"
79900078,Tshwane,13012,7185,26,3,0.5542,0.0036,DA,0.6839,0.564,2.026,0.0596,0.6839,0.0313,0.0816,0.2283,0.95,0.5282,2.5944,Low risk,0.5225,0.4705,0.5745,78,"[{'VotingDistrict': 32980079, 'station': 'LAERSKOOL DORINGKLOOF', 'station_type': 'School', 'registered': 5733, 'turnout': 0.5862550148264434, 'tent': 0}, {'VotingDistrict': 32980080, 'station': 'KERK SONDER MURE', 'station_type': 'Church', 'registered': 4309, 'turnout': 0.5609190067300998, 'tent': 0}, {'VotingDistrict': 32980136, 'station': 'TENT (OPEN SPACE C/O LENCHEN AVE & JOHN VORSTER)', 'station_type': 'Tent', 'registered': 2970, 'turnout': 0.48249158249158247, 'tent': 1}]"
79900079,Tshwane,15643,9554,31,5,0.6127,0.0032,DA,0.6315,0.4322,2.229,0.0464,0.6315,0.0166,0.0869,0.2049,0.947,0.514,9.8747,Low risk,0.5761,0.5241,0.6281,79,"[{'VotingDistrict': 32952898, 'station': 'TENT - PEFFER & VAN POMMEREN STREET', 'station_type': 'Tent', 'registered': 1268, 'turnout': 0.7539432176656151, 'tent': 1}, {'VotingDistrict': 32952966, 'station': 'TENT - OPEN SPACE CNR. BOEING & PIERING', 'station_type': 'Tent', 'registered': 1937, 'turnout': 0.6484254001032524, 'tent': 1}, {'VotingDistrict': 32980013, 'station': 'N.G CHURCH PIERRE VAN RYNEVELD', 'station_type': 'Church', 'registered': 4064, 'turnout': 0.6190944881889764, 'tent': 0}]"
79900080,Tshwane,14754,3380,35,4,0.2315,0.0102,ANC,0.379,0.0213,3.375,0.379,0.079,0.3577,0.132,0.0,0.7329,0.3917,-16.0208,High risk,0.2419,0.1899,0.2939,80,"[{'VotingDistrict': 32950458, 'station': 'LAERSKOOL OOST EIND', 'station_type': 'School', 'registered': 3810, 'turnout': 0.17874015748031497, 'tent': 0}, {'VotingDistrict': 32951145, 'station': 'HAMILTON PRIMARY SCHOOL', 'station_type': 'School', 'registered': 6729, 'turnout': 0.1920047555357408, 'tent': 0}, {'VotingDistrict': 32951910, 'station': 'JOPIE FOURIE LAERSKOOL', 'station_type': 'School', 'registered': 2533, 'turnout': 0.4149230161863403, 'tent': 0}]"
79900081,Tshwane,12319,2588,19,4,0.2116,0.0073,ANC,0.4049,0.1403,3.6707,0.4049,0.1024,0.2647,0.1627,0.7952,0.95,0.3366,-12.4947,High risk,0.2172,0.1652,0.2692,81,"[{'VotingDistrict': 32950447, 'station': 'TENT AT CALEDONIAN SPORTS GROUNDS', 'station_type': 'Tent', 'registered': 2449, 'turnout': 0.17762351980400162, 'tent': 1}, {'VotingDistrict': 32950470, 'station': 'TENT AT JUBILEE SQUARE PARK', 'station_type': 'Tent', 'registered': 7347, 'turnout': 0.19286783721246767, 'tent': 1}, {'VotingDistrict': 32952977, 'station': 'HARMONIE HOF HOME OF THE ELDERLY', 'station_type': 'Other', 'registered': 1984, 'turnout': 0.2913306451612903, 'tent': 0}]"
79900082,Tshwane,13481,7950,31,5,0.592,0.0039,DA,0.7908,0.6889,1.5649,0.037,0.7908,0.0106,0.0395,0.0775,0.5585,0.5693,2.269,Low risk,0.5836,0.5316,0.6356,82,"[{'VotingDistrict': 32950605, 'station': 'LAERSKOOL LYNNWOOD', 'station_type': 'School', 'registered': 2915, 'turnout': 0.5873070325900515, 'tent': 0}, {'VotingDistrict': 32950616, 'station': 'LAERSKOOL MENLOPARK', 'station_type': 'School', 'registered': 4527, 'turnout': 0.5378838082615418, 'tent': 0}, {'VotingDistrict': 32950863, 'station': 'NEDERDUITSE GEREFORMEERDE KERK', 'station_type': 'Church', 'registered': 2995, 'turnout': 0.6307178631051753, 'tent': 0}]"
79900083,Tshwane,15007,8920,55,8,0.5981,0.0061,DA,0.6934,0.5243,1.9439,0.0433,0.6934,0.0147,0.0504,0.346,0.95,0.5224,7.57,Low risk,0.5895,0.5375,0.6415,83,"[{'VotingDistrict': 32950212, 'station': 'WATERKLOOF HOËRSKOOL', 'station_type': 'Other', 'registered': 2495, 'turnout': 0.5539078156312626, 'tent': 0}, {'VotingDistrict': 32950829, 'station': 'SCOUT CENTRE', 'station_type': 'Hall/Centre', 'registered': 2916, 'turnout': 0.6237997256515775, 'tent': 0}, {'VotingDistrict': 32950896, 'station': 'TENT NEXT TO RADEMEYERS CONSERVATION', 'station_type': 'Tent', 'registered': 3421, 'turnout': 0.5629932768196434, 'tent': 1}]"
79900084,Tshwane,16300,9818,36,9,0.6045,0.0037,DA,0.655,0.4402,2.0848,0.0332,0.655,0.013,0.0526,0.2758,0.95,0.5163,8.8224,Low risk,0.5862,0.5342,0.6382,84,"[{'VotingDistrict': 32950403, 'station': 'LAERSKOOL PIERNEEF', 'station_type': 'School', 'registered': 2732, 'turnout': 0.616398243045388, 'tent': 0}, {'VotingDistrict': 32950414, 'station': 'QUEENSWOOD LAERSKOOL', 'station_type': 'School', 'registered': 2185, 'turnout': 0.4993135011441648, 'tent': 0}, {'VotingDistrict': 32950436, 'station': 'TENT RIETONDALE PARK', 'station_type': 'Tent', 'registered': 2037, 'turnout': 0.5709376534118802, 'tent': 1}]"
79900085,Tshwane,15294,9418,93,7,0.6219,0.0098,DA,0.6718,0.5425,2.0876,0.069,0.6718,0.0376,0.0672,0.1516,0.7869,0.5292,9.2629,Low risk,0.5898,0.5378,0.6418,85,"[{'VotingDistrict': 32950290, 'station': 'WILLOWRIDGE HIGH SCHOOL', 'station_type': 'School', 'registered': 3715, 'turnout': 0.6123822341857336, 'tent': 0}, {'VotingDistrict': 32950571, 'station': 'WILLOWS METHODIST CHURCH', 'station_type': 'Church', 'registered': 2863, 'turnout': 0.5731749912679008, 'tent': 0}, {'VotingDistrict': 32952304, 'station': 'STELLENBERG DEPOT', 'station_type': 'Other', 'registered': 3223, 'turnout': 0.5662426310890475, 'tent': 0}]"
79900086,Tshwane,12300,4451,72,4,0.3677,0.0159,ANC,0.599,0.4165,2.4604,0.599,0.0512,0.1824,0.0998,0.0,0.7116,0.4087,-4.0964,Medium risk,0.3578,0.3058,0.4098,86,"[{'VotingDistrict': 32950201, 'station': 'NELLMAPIUS PRIMARY SCHOOL', 'station_type': 'School', 'registered': 4544, 'turnout': 0.336487676056338, 'tent': 0}, {'VotingDistrict': 32952089, 'station': 'VUKAUZENZELE PRIMARY SCHOOL', 'station_type': 'School', 'registered': 3221, 'turnout': 0.3672772430922074, 'tent': 0}, {'VotingDistrict': 32953046, 'station': 'NELLMAPIUS COMMUNITY HALL AND LIBRARY', 'station_type': 'Hall/Centre', 'registered': 3322, 'turnout': 0.37808549066827213, 'tent': 0}]"
79900087,Tshwane,14644,7553,70,10,0.5206,0.0092,DA,0.5288,0.3261,2.8473,0.165,0.5288,0.043,0.0339,0.2255,0.95,0.4744,4.6108,Low risk,0.4948,0.4428,0.5468,87,"[{'VotingDistrict': 32951864, 'station': 'DE VRIES AMBULANS AKADEMIE', 'station_type': 'Other', 'registered': 651, 'turnout': 0.3456221198156682, 'tent': 0}, {'VotingDistrict': 32951886, 'station': 'DERDEPOORT LAERSKOOL', 'station_type': 'School', 'registered': 2845, 'turnout': 0.4474516695957821, 'tent': 0}, {'VotingDistrict': 32952360, 'station': 'TENT ON CNR PARK BRAAM PRETORIUS & FLUFF TAIL STR', 'station_type': 'Tent', 'registered': 1878, 'turnout': 0.72790202342918, 'tent': 1}]"
79900088,Tshwane,14097,5540,64,8,0.3975,0.0114,ANC,0.6518,0.4852,2.1642,0.6518,0.0558,0.1666,0.0682,0.0,0.7049,0.4148,-1.7292,Medium risk,0.4002,0.3482,0.4522,88,"[{'VotingDistrict': 32960381, 'station': 'PULAMADIBOGO PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2412, 'turnout': 0.3718905472636816, 'tent': 0}, {'VotingDistrict': 32960437, 'station': 'ST FRANCIS PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2399, 'turnout': 0.3834931221342226, 'tent': 0}, {'VotingDistrict': 32960448, 'station': 'KGOMOTSO HIGH SCHOOL', 'station_type': 'School', 'registered': 2201, 'turnout': 0.39845524761472056, 'tent': 0}]"
79900089,Tshwane,14712,4898,73,5,0.3379,0.0147,ANC,0.6484,0.4473,2.1314,0.6484,0.0492,0.2011,0.0727,0.0,0.7329,0.4132,-7.536,High risk,0.3255,0.2735,0.3775,89,"[{'VotingDistrict': 32960505, 'station': 'RODNEY MOKOENA PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1997, 'turnout': 0.39759639459188784, 'tent': 0}, {'VotingDistrict': 32960640, 'station': 'REFIHLILE-PELE PRIMARY SCHOOL', 'station_type': 'School', 'registered': 3805, 'turnout': 0.3082785808147175, 'tent': 0}, {'VotingDistrict': 32960684, 'station': 'BOKAMOSO PRIMARY SCHOOL', 'station_type': 'School', 'registered': 4774, 'turnout': 0.2857142857142857, 'tent': 0}]"
79900090,Tshwane,16139,5786,61,6,0.3623,0.0104,ANC,0.6053,0.3934,2.3592,0.6053,0.0525,0.2119,0.0944,0.0,0.7146,0.4096,-4.7301,Medium risk,0.339,0.287,0.391,90,"[{'VotingDistrict': 32960516, 'station': 'LESEDI PRIMARY SCHOOL', 'station_type': 'School', 'registered': 3788, 'turnout': 0.3761879619852165, 'tent': 0}, {'VotingDistrict': 32960673, 'station': 'SOSHANGUVE EAST SECONDARY', 'station_type': 'School', 'registered': 2928, 'turnout': 0.35860655737704916, 'tent': 0}, {'VotingDistrict': 32960763, 'station': 'PELE PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2994, 'turnout': 0.3530394121576486, 'tent': 0}]"
79900091,Tshwane,15610,9420,44,5,0.6063,0.0046,DA,0.5609,0.3729,2.7191,0.0965,0.5609,0.0411,0.0789,0.5632,0.95,0.4639,14.2423,Low risk,0.5833,0.5313,0.6353,91,"[{'VotingDistrict': 32952315, 'station': 'TENT - WEKKER & MARY ETHEL', 'station_type': 'Tent', 'registered': 7019, 'turnout': 0.5819917367146317, 'tent': 1}, {'VotingDistrict': 32953349, 'station': 'TENT JOZINI & WEKKER', 'station_type': 'Tent', 'registered': 843, 'turnout': 0.7935943060498221, 'tent': 1}, {'VotingDistrict': 32953350, 'station': 'TENT LUCKYBEAN NEXT TO VISTARIA COMPLEX', 'station_type': 'Tent', 'registered': 929, 'turnout': 0.7578040904198062, 'tent': 1}]"
79900092,Tshwane,13153,4072,97,6,0.317,0.0233,DA,0.3399,0.0918,4.2774,0.248,0.3399,0.169,0.1591,0.3615,0.95,0.3955,-7.8559,High risk,0.3136,0.2616,0.3656,92,"[{'VotingDistrict': 32950469, 'station': 'PRETORIA TECHNICAL HIGH SCHOOL', 'station_type': 'School', 'registered': 2293, 'turnout': 0.2564326210204972, 'tent': 0}, {'VotingDistrict': 32950559, 'station': 'HOTEL 224', 'station_type': 'Other', 'registered': 2676, 'turnout': 0.28774289985052315, 'tent': 0}, {'VotingDistrict': 32950560, 'station': 'TENT- UNION BUILDING OPEN SPACE', 'station_type': 'Tent', 'registered': 3265, 'turnout': 0.2542113323124043, 'tent': 1}]"
79900093,Tshwane,13861,4960,89,12,0.3643,0.0176,ANC,0.6081,0.4183,2.3572,0.6081,0.052,0.1897,0.1244,0.0,0.7143,0.4104,-4.6129,Medium risk,0.3449,0.2929,0.3969,93,"[{'VotingDistrict': 32951189, 'station': 'STANZA BOPAPE HIGH SCHOOL', 'station_type': 'School', 'registered': 1604, 'turnout': 0.2855361596009975, 'tent': 0}, {'VotingDistrict': 32951820, 'station': 'NEW DAY MINISTRIES CHURCH', 'station_type': 'Church', 'registered': 2335, 'turnout': 0.26895074946466807, 'tent': 0}, {'VotingDistrict': 32952124, 'station': 'REFORMED APOSTOLIC CHURCH PHASE 1', 'station_type': 'Church', 'registered': 1641, 'turnout': 0.3820840950639854, 'tent': 0}]"
79900094,Tshwane,11869,5447,31,7,0.4615,0.0057,ANC,0.6609,0.5107,2.1254,0.6609,0.038,0.1502,0.0804,0.0,0.6819,0.4136,4.7951,Low risk,0.4354,0.3834,0.4874,94,"[{'VotingDistrict': 32960202, 'station': 'TIAMOKO PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1592, 'turnout': 0.4277638190954774, 'tent': 0}, {'VotingDistrict': 32960213, 'station': 'BAXOXELA PRIMARY SCHOOL', 'station_type': 'School', 'registered': 2214, 'turnout': 0.4832881662149955, 'tent': 0}, {'VotingDistrict': 32960224, 'station': 'PADISAGO PRIMARY SCHOOL', 'station_type': 'School', 'registered': 1550, 'turnout': 0.4309677419354839, 'tent': 0}]"
